region,pdf_filename,policy_name,category_1,category_2,url,notes
대구,노인복지법제26조.pdf,활기찬 노후생활지원,노령,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,대구광역시  동구 국가보훈대상자 예우 및 지원에 관한 조례(20240321).pdf,애국지사 유족위문금 및 참전유공자 사망위로금,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,대구광역시 군위군 국가보훈대상자 및 참전유공자 예우 등에 관한 조례.pdf,보훈예우수당 및 사망위로금 지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,대구광역시 참전유공자 예우 및 지원에 관한 조례 시행규칙.pdf,참전유공자 명예수당 지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
대구,대구광역시달서구 부모 등 부양지원 및 장수축하물품 지급에 관한 조례.pdf,100세이상 부모 등 지원사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,(웹용)최종인쇄파일 편집5교-2021년한부모가족사업안내.pdf,저소득 한부모가족 생활안정자금 지원,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2023년_노인보건복지사업안내(2권).pdf,추석절 경로당 위문품 지원,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2025 장사업무 안내(최종).pdf,행려 사망자 장의비,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2025년 경로당 활성화 및 운영 지원 계획.pdf,명절 경로당 위문,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2025년 경로당 활성화 추진계획.pdf,경로당 위문,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2025년 주민과 함께하는「찾아가는 복지한마당」추진 계획 (2).pdf,찾아가는 복지 한마당 운영,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,2025년 참전유공자 명예수당 지급계획.pdf,참전유공자(월남) 명예수당,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,노인무료급식 사업.pdf,노인무료급식 사업,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 기장군 노인 목욕 이용권 지원 조례.pdf,기장군 노인 목욕 이용권 지원 사업,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 기장군 대한노인회 기장군지회 지원에 관한 조례 (1).pdf,어르신 보청기 및 성인용 보행기 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 동구 경로당 운영 활성화 및 지원 조례.pdf,명절 경로당 위문,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 부산진구 저소득 노인세대 국민건강보험료 지원 조례.pdf,저소득노인 건강보험료 지원,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 부산진구 참전유공자 및 무공수훈자 지원 조례.pdf,부산진구 참전명예수당,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 사하구 저소득층 목욕비 지원 조례.pdf,어르신 목욕비 지원,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 수영구 저소득세대 국민건강보험료 등 지원 조례.pdf,저소득세대 국민건강보험료 지원,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 수영구 참전유공자 예우 및 지원에 관한 조례.pdf,참전유공자 사망위로금 지급,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,부산광역시 참전유공자 예우 및 지원에 관한 조례(부산광역시조례)(제6671호)(20230101).pdf,참전명예수당 지급,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,의로운 구민 관리.pdf,남구 의로운 구민 등에 대한 예우 및 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,장애인복지법.pdf,장애인과 함께하는 1일 체험행사,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,제11회 올해의 효행 경로 모범노인 표창 계획.pdf,"경로의 달 표창(효행, 경로, 모범노인 표창)",시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,참전유공자 및 국가보훈대상자 예우·지원 계획.pdf,참전유공자 명예수당 지급,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
부산,추석절 경로당 위문.pdf,추석절 경로당 위문사업,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,(외부용)_2025년_재난적의료비지원사업_안내(250123)_최종.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2024년 고혈압당뇨병 등록관리사업 표준실무지침.pdf,고혈압/당뇨병 등록관리사업,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2024년 장애인복지 사업안내.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2024년도 노인일자리 및 사회활동 지원사업 운영안내(최종).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025 국가예방접종사업 관리지침(보건소용 1권).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025 국가예방접종사업 관리지침(보건소용 2권).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025 국가예방접종사업 관리지침(의료기관용 1권).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025 국가예방접종사업 관리지침(의료기관용 2권).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 국민기초생활보장사업안내.pdf,영주귀국 사할린한인 정착비 및 시설운영지원,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 기초연금 사업안내.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 긴급돌봄 지원사업 안내(최종).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 노숙인 등의 복지사업안내.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 노인맞춤돌봄서비스 사업안내.pdf,중앙노인돌봄지원기관 운영지원,돌봄,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 노인보건복지사업안내(1권).pdf,2025년 노인보건복지,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 노인보건복지사업안내(2권).pdf,2025년 노인보건복지,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 독거노인 장애인 응급안전안심서비스 사업안내_최종.pdf,2025년 독거노인 장애인 응급안전안심서비스 사업안내_최종,시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 발달장애인지원 사업안내_최종.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 암환자 의료비지원 사업안내.pdf,암환자의료비지원,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 에너지바우처 사업안내서.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 여성아동권익증진사업 운영지침.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 자활사업 안내.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 장애인복지 사업안내(2권)_수정본.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 장애인연금 사업안내(수정).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 장애인일자리 사업안내.pdf,장애인일자리지원,일자리,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 전국민 마음투자 지원사업 안내.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년 치매정책 사업안내.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025년도 이동보훈복지사업 지침(전문)_최종.pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,2025의료급여사업안내.pdf,의료급여 틀니/치과임플란트,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,고령자 고용지원금 시행지침.pdf,고령자 고용지원금,일자리,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,공공주택 업무처리지침(국토교통부훈령)(제1586호)(20230116).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,공공주택 특별법 시행규칙(국토교통부령)(제01181호)(20221229) (1).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,공공주택 특별법 시행규칙(국토교통부령)(제01181호)(20221229).pdf,파일 추가 - 지우,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,보건복지부_2025년 국가암검진사업 안내(최종).pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전국,보철용 차량 지원 지침(국가보훈부훈령)(제72호)(20240820).pdf,국가유공자 등 LPG차량 세금인상분 지원,보훈,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,(결재)제27회 노인의 날 기념행사 및 경로의 달 행사 추진계획.pdf,경로효친 행사의 내실있는 추진(노인의 날 행사),시설,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2021_긴급복지지원사업_안내.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2022년 치매정책 사업안내.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2023년 경로무료급식사업 추진 계획.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2023년 저소득층 생신 축하사업 추진 계획.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2023년 효도권 지원사업 추진 계획.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2024년 자원봉사종합보험 약관.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2025년 상반기 노인 목욕 및 이·미용비 지원사업 추진 및 배부알림.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,2025년 설 명절 위문 계획.pdf,기초생활보장수급자및복지시설생활자위문,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,S36BW-421042717170.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,곡성군 장애인 휠체어 등 수리 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,곡성군 취약계층 목욕비 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,광양시 국가보훈대상자 등 예우 및 지원에 관한 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,광양시 대상포진 예방접종 지원에 관한 조례.pdf,광양시 대상포진 예방접종사업 추진,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,광양시 참전유공자 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,나주시 저소득층 건강보험료 및 노인 장기요양 보험료 지원 조례.pdf,저소득층 취햑계층 건강보험료,건강,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,담양군 국가보훈대상자 예우 및 지원에 관한 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,담양군 참전유공자 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,무안군 노인 무릎 인공관절 수술비 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,무안군 치매관리 및 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,순천시 대상포진 예방접종 지원에 관한 조례.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,시행규칙.pdf,행여자 및 행여사망자 지원,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,여수시 어르신 무료버스 이용 지원 조례(전라남도 여수시조례)(제1928호)(20230801) (4).pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,영광군 특별구호비 지급 기준.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,영암군 국가보훈대상자 예우 및 지원에 관한 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,영암군 참전유공자 지원에 관한 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,완도군 선택예방접종 지원에 관한 조례.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,완도군 참전유공자 지원조례.pdf,"폴더 정리3 - pdf, hwp 분리",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,장흥군 자활기금 특별회계 설치 및 운용 조례.pdf,장흥군 자활기금 융자지원 사업,경제,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,치매검사비(감별) 본인부담금 군비지원 세부추진 계획.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,함평군 노인 무릎인공관절 수술 및 안질환 수술 지원에 관한 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,함평군 노인세대 건강보험료 및 장기요양보험료 지원 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전남,화순군 1인 가구 사회적 고립 및 고독사 예방 조례.pdf,파일추가 -경은,기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,2024년도 보훈단체 일자리사업 추진계획.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,2025년 경로목욕권 지원 계획.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,2025년 노숙인 등의 복지사업안내.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,2025년 노인목욕비 지원사업 추진 계획.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,2025년 보건소의치(틀니)사업 대상자 추천 협조.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,29102020154002.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,남원시 국가보훈대상자 보훈수당 지원 조례(전라북도 남원시조례)(제1927호)(20240101).pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,노숙인 등의 복지 및 자립지원에 관한 법률.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,무주군 선택예방접종 지원에 관한 조례 (1).pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,부안군 노인 무릎 인공관절 수술 의료비 지원 조례.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
전북,순창군 효행 장려 및 지원에 관한 조례.pdf,"upload 전북 pdf, hwp",기타,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52005M.do?page=1&orderBy=date&tabId=1&period=%EB%85%B8%EB%85%84,
